890940451	20191205	201912	2019	2019.9178	MOS	ISLAMIC				MOS															1	141	141	14	3	-6.5	10	1	10	-8.12720848056535	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205044500	http://www.dailymirror.lk/international/Rouhani-calls-for-release-of-innocent-unarmed-protesters/107-179061
890940452	20191205	201912	2019	2019.9178	MOS	ISLAM				MOS					MED	MEDIA						MED			1	173	173	17	4	-5.0	10	1	10	-6.63811563169165	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20191205044500	https://www.malaysiakini.com/news/502463
890940453	20191205	201912	2019	2019.9178	MYS	TERENGGANU	MYS																		1	010	010	01	1	0.0	5	1	5	-3.38028169014085	4	Tanah Merah, Negeri Sembilan, Malaysia	MY	MY05	18585	2.615	101.805	-2396250	0								4	Tanah Merah, Negeri Sembilan, Malaysia	MY	MY05	18585	2.615	101.805	-2396250	20191205044500	https://www.nst.com.my/news/nation/2019/12/544988/terengganu-kelantan-flood-victims-assess-damage
890940454	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS																		0	010	010	01	1	0.0	3	1	3	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	0								4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940455	20191205	201912	2019	2019.9178	MYS	KELANTAN	MYS																		1	012	012	01	1	-0.4	10	1	10	-7.36607142857143	0								0								0								20191205044500	https://www.nst.com.my/news/nation/2019/12/544967/nadma-second-wave-floods-likely-hit-kelantan-dec-25
890940456	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS																		0	030	030	03	1	4.0	1	1	1	2.48138957816377	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940457	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS																		0	030	030	03	1	4.0	1	1	1	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	0								4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940458	20191205	201912	2019	2019.9178	MYS	KUALA LUMPUR	MYS																		1	040	040	04	1	1.0	12	1	10	3.97350993377483	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205044500	https://www.freemalaysiatoday.com/category/nation/2019/12/05/one-step-closer-to-putting-wanita-umno-chief-on-par-with-deputy-president/
890940459	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS																		1	073	073	07	2	7.4	1	1	1	-3.38028169014085	4	Tanah Merah, Negeri Sembilan, Malaysia	MY	MY05	18585	2.615	101.805	-2396250	0								4	Tanah Merah, Negeri Sembilan, Malaysia	MY	MY05	18585	2.615	101.805	-2396250	20191205044500	https://www.nst.com.my/news/nation/2019/12/544988/terengganu-kelantan-flood-victims-assess-damage
890940460	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS																		1	073	073	07	2	7.4	2	1	2	-3.38028169014085	4	Setiu, Terengganu, Malaysia	MY	MY13	37469	5.55008	102.736	10326767	0								4	Setiu, Terengganu, Malaysia	MY	MY13	37469	5.55008	102.736	10326767	20191205044500	https://www.nst.com.my/news/nation/2019/12/544988/terengganu-kelantan-flood-victims-assess-damage
890940461	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS								ITA	ITALY	ITA								0	010	010	01	1	0.0	1	1	1	2.48138957816377	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940462	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS								ITA	ITALY	ITA								0	010	010	01	1	0.0	1	1	1	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940463	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS								ITA	ROME	ITA								0	161	161	16	4	-4.0	2	1	2	2.48138957816377	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940464	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS								ITA	ROME	ITA								0	161	161	16	4	-4.0	2	1	2	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940465	20191205	201912	2019	2019.9178	MYS	KUALA LUMPUR	MYS								JPN	JAPAN	JPN								1	173	173	17	4	-5.0	2	1	2	6.5843621399177	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205044500	http://bernama.com/en/news.php?id=1796526
890940466	20191205	201912	2019	2019.9178	MYS	MALAYSIA	MYS								LEG	ASSEMBLIES						LEG			0	043	043	04	1	2.8	4	1	4	-3.13531353135313	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544978/waste-if-pkr-falters-now
890940467	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS								MYSBUS	MALAYSIA	MYS					BUS			0	030	030	03	1	4.0	1	1	1	2.48138957816377	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940468	20191205	201912	2019	2019.9178	MYS	MALAYSIAN	MYS								MYSBUS	MALAYSIA	MYS					BUS			0	030	030	03	1	4.0	1	1	1	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940469	20191205	201912	2019	2019.9178	MYSBUS	MALAYSIAN	MYS					BUS													0	030	030	03	1	4.0	6	1	6	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	0								4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940470	20191205	201912	2019	2019.9178	MYSBUS	MALAYSIA	MYS					BUS			MYS	MALAYSIA	MYS								1	112	112	11	3	-2.0	4	1	4	-3.1578947368421	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205044500	https://www.thesundaily.my/local/penang-hill-funicular-service-disruption-about-500-people-affected-EC1721868
890940471	20191205	201912	2019	2019.9178	MYSBUS	MALAYSIA	MYS					BUS			MYS	MALAYSIA	MYS								1	112	112	11	3	-2.0	4	1	4	-3.1578947368421	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205044500	https://www.thesundaily.my/local/penang-hill-funicular-service-disruption-about-500-people-affected-EC1721868
890940472	20191205	201912	2019	2019.9178	MYSGOV	MALAYSIAN	MYS					GOV			ITA	ROME	ITA								0	161	161	16	4	-4.0	3	1	3	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940473	20191205	201912	2019	2019.9178	MYSGOV	MALAYSIAN	MYS					GOV			MYS	MALAYSIA	MYS								0	161	161	16	4	-4.0	3	1	3	2.48138957816377	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205044500	https://www.nst.com.my/news/nation/2019/12/544972/sate-sake-food-truck-makes-inroads-italy
890940474	20191205	201912	2019	2019.9178	NGA	NIGERIAN	NGA								EDU	SCHOOL						EDU			0	122	122	12	3	-4.0	10	1	10	-1.45631067961165	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205044500	https://thenationonlineng.net/govt-to-blacklist-foreign-schools-issuing-fake-degrees/
890940475	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	6	1	6	2.72952853598015	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	20191205044500	https://www.thisdaylive.com/index.php/2019/12/05/uk-partners-son-on-capacity-building/
890940476	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	2	1	2	2.72952853598015	1	United Kingdom	UK	UK		54	-4	UK	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	United Kingdom	UK	UK		54	-4	UK	20191205044500	https://www.thisdaylive.com/index.php/2019/12/05/uk-partners-son-on-capacity-building/
890940477	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	2	1	2	2.72952853598015	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205044500	https://www.thisdaylive.com/index.php/2019/12/05/uk-partners-son-on-capacity-building/
890940478	20191205	201912	2019	2019.9178	NGA	NIGERIAN	NGA								GOV	GOVERNMENT						GOV			1	122	122	12	3	-4.0	10	1	10	-1.45631067961165	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205044500	https://thenationonlineng.net/govt-to-blacklist-foreign-schools-issuing-fake-degrees/
890940479	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								IGOEUREEC	THE EU	EUR	EEC				IGO			0	051	051	05	1	3.4	4	1	4	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940480	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								LEG	SENATE						LEG			0	0231	023	02	1	3.4	4	1	4	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940481	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								LEG	SENATE PRESIDENT						LEG			1	040	040	04	1	1.0	10	1	10	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940482	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								LEG	SENATE PRESIDENT						LEG			1	043	043	04	1	2.8	2	1	2	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940483	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								LEG	SENATE						LEG			0	051	051	05	1	3.4	4	1	4	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940484	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								MED	NEWS AGENCY						MED			1	181	181	18	4	-9.0	3	1	3	-4.94186046511628	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20191205044500	https://www.timesnownews.com/india/article/18-indians-kidnapped-from-hijacked-hong-kong-vessel-off-nigeria-coast/523233
890940485	20191205	201912	2019	2019.9178	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	181	181	18	4	-9.0	2	1	2	-4.94186046511628	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20191205044500	https://www.timesnownews.com/india/article/18-indians-kidnapped-from-hijacked-hong-kong-vessel-off-nigeria-coast/523233
890940486	20191205	201912	2019	2019.9178	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								0	013	013	01	1	0.4	2	1	2	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940487	20191205	201912	2019	2019.9178	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								0	054	054	05	1	6.0	2	1	2	2.35756385068762	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890940488	20191205	201912	2019	2019.9178	NGAGOV	NIGERIAN	NGA					GOV			NGA	NIGERIA	NGA								1	181	181	18	4	-9.0	5	1	5	-4.94186046511628	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20191205044500	https://www.timesnownews.com/india/article/18-indians-kidnapped-from-hijacked-hong-kong-vessel-off-nigeria-coast/523233
890940489	20191205	201912	2019	2019.9178	NGOHRIHRW	HUMAN RIGHTS WATCH		HRW				NGO	HRI												0	020	020	02	1	3.0	10	1	10	-4.75730499879256	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20191205044500	https://www.hrw.org/news/2019/12/04/greece-camp-conditions-endanger-women-girls-0
890940490	20191205	201912	2019	2019.9178	NGOMED	INTERNATIONAL PRESS INSTITUTE						NGO	MED												0	111	111	11	3	-2.0	10	1	10	-7.08661417322835	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20191205044500	https://www.dawn.com/news/1520533/international-rights-groups-protest-siege-of-dawn-offices
890940491	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								BEL	BELGIUM	BEL								1	036	036	03	1	4.0	2	1	2	3.31632653061224	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940492	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								BEL	BELGIUM	BEL								1	036	036	03	1	4.0	8	1	8	3.31632653061224	1	Netherlands	NL	NL		52.5	5.75	NL	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940493	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								DNK	DENMARK	DNK								1	036	036	03	1	4.0	2	1	2	3.31632653061224	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940494	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								DNK	DENMARK	DNK								1	036	036	03	1	4.0	8	1	8	3.31632653061224	1	Netherlands	NL	NL		52.5	5.75	NL	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940495	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								FRA	FRANCE	FRA								1	036	036	03	1	4.0	2	1	2	3.31632653061224	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940496	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								FRA	FRANCE	FRA								1	036	036	03	1	4.0	8	1	8	3.31632653061224	1	Netherlands	NL	NL		52.5	5.75	NL	1	France	FR	FR		46	2	FR	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940497	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								GOV	MINIST						GOV			1	030	030	03	1	4.0	2	1	2	3.31632653061224	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	1	United Kingdom	UK	UK		54	-4	UK	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940498	20191205	201912	2019	2019.9178	NLD	THE NETHERLAND	NLD								GOV	MINIST						GOV			1	030	030	03	1	4.0	8	1	8	3.31632653061224	1	Netherlands	NL	NL		52.5	5.75	NL	4	Esbjerg, Syddanmark, Denmark	DA	DA21	15108	55.4703	8.45187	-2741608	1	United Kingdom	UK	UK		54	-4	UK	20191205044500	https://www.worldenergynews.com/news/north-sea-countries-boost-offshore-wind-708997
890940499	20191205	201912	2019	2019.9178	NOR	BERGEN	NOR																		1	042	042	04	1	1.9	2	1	2	0.77120822622108	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20191205044500	https://www.oedigital.com/news/473537-semco-maritime-to-upgrade-odfjell-rig
